n_personas_1_dosis;%personas_1_dosis;n_personas_pauta_completa;%personas_pauta_completa;cod_cuando;cod_donde_provincia;cod_quien_vacunas
69;13,221556886227544;177;11,610059880239522;88;8;11
14;10,930155922090986;21;10,297101826317707;88;4;11
63;12,064253369416683;76;11,240320463010102;88;5;11
289;10,784804652380247;477;9,4367751994446269;88;6;11
94;11,35293308608367;408;10,408673341142881;88;7;11
5;0,66982060049651038;4;0,54022826986431838;88;1;12
11;0,58382492202635905;12;0,4821768329235554;88;2;12
3;0,98908290448285097;1;0,82993723413748999;88;3;12
12;0,74006237314984402;8;0,54452749863868122;88;8;12
4;0,77737274364267206;3;0,71368966577363957;88;4;12
31;0,64066955523460356;9;0,48883457393622931;88;5;12
15;0,76103500761035003;27;0,5537888671450315;88;6;12
12;0,70946946208807482;28;0,58545196556559242;88;7;12
0;0,0030844840172319843;0;0,0020563226781546559;88;1;13
0;0,0013479541426000686;0;0,00067397707130003432;88;2;13
0;0,0080553285998688131;0;0,0080553285998688131;88;3;13
0;0,0019138939128604102;0;0,0019138939128604102;88;8;13
0;0;0;0;88;4;13
0;0,0030046271257736915;0;0,0015023135628868458;88;5;13
1;0,0064552650134567444;1;0,0049655884718898041;88;6;13
0;0,0048875656257509545;1;0,0028510799483547232;88;7;13
-3;104,72085100465827;-1;102,78106097476187;89;1;1
8;107,32800297508368;5;105,62290814429156;89;2;1
-3;104,35430596954805;2;102,9042133247402;89;3;1
8;104,01839941058165;12;102,37559489436269;89;8;1
11;106,66261890305606;10;104,86945962355799;89;4;1
3;101,69947599490158;4;100,20771373271019;89;5;1
29;101,37663956711449;45;99,698942984841054;89;6;1
-8;106,59731233145655;5;104,98945016755616;89;7;1
6;101,03927797530137;6;99,507710432751978;89;1;2
48;102,62255032131287;46;101,45307769929364;89;2;2
-2;99,954880667143797;11;99,060273205339641;89;3;2
14;100,86156338146172;49;99,460999245957495;89;8;2
20;102,43178821381478;25;101,23998377117354;89;4;2
5;97,464871769676719;15;96,372211850250565;89;5;2
89;94,98422409907414;102;93,617964576267426;89;6;2
-8;101,2143162930396;29;99,939522020100441;89;7;2
107;94,033347113132152;2446;56,473749483257542;89;1;3
205;97,776914722995372;4881;49,501945469321996;89;2;3
77;102,29696103047978;1743;53,713983313253692;89;3;3
199;97,569096587895572;3051;53,031999528552063;89;8;3
98;97,946267350028265;2143;51,985335692268407;89;4;3
99;102,80386894778039;2164;53,054064631555406;89;5;3
447;88,473989187789329;4761;44,886320719087543;89;6;3
146;98,445042335997471;5191;45,663527736013293;89;7;3
173;89,051181805552801;777;82,970489590982154;89;1;4
380;90,938514755505167;3585;81,536415982879276;89;2;4
175;91,645763886596924;1305;84,591075613056532;89;3;4
343;88,659083569557566;2585;77,08565072302558;89;8;4
178;90,918272218769417;1989;81,455873213175892;89;4;4
243;89,665016369879424;1736;79,786193404136384;89;5;4
569;86,241117716527555;3684;78,914710062251046;89;6;4
510;92,106049757745538;8328;82,195513600311415;89;7;4
943;78,258334701921498;3546;32,37148957135819;89;1;9
3373;74,963707101794327;4734;25,575847318196775;89;2;9
1871;81,5693352972729;2786;27,645571344645852;89;3;9
2325;73,996530187369885;4132;26,889659958362248;89;8;9
1364;73,930204036124422;3100;29,777009700078047;89;4;9
1022;76,358610222776306;2991;27,44430592444035;89;5;9
3988;71,198844861185634;9722;24,505041375999095;89;6;9
4501;73,373643692792626;8944;25,631326907922652;89;7;9
2293;40,12435555799749;329;13,363185993058799;89;1;10
3641;30,414455014851455;274;13,781427547190273;89;2;10
3725;38,691217728621638;200;15,499377107957825;89;3;10
3026;32,94906779522541;400;14,641579110769785;89;8;10
1645;26,721266721266723;151;13,970788970788972;89;4;10
1409;31,796820571283806;152;15,79200709354614;89;5;10
6436;31,90277724013643;523;11,676709807008262;89;6;10
5567;26,834462431135321;533;13,161062329285041;89;7;10
95;10,089876405408862;109;9,4875998465241196;89;1;11
38;11,294165702226156;242;10,475715009720048;89;2;11
59;13,595339396093992;72;12,715742153006342;89;3;11
103;13,320239520958085;182;11,784431137724551;89;8;11
63;11,039422793416238;79;10,434119014170005;89;4;11
113;12,215642667666996;55;11,31400551968061;89;5;11
133;10,860485495453458;239;9,5727731054182925;89;6;11
163;11,4302381279849;269;10,536250373482948;89;7;11
10;0,68543413430761779;11;0,55740315705653665;89;1;12
4;0,58730007037175402;13;0,49347106504608917;89;2;12
6;0,99800696076389916;14;0,85076003212660256;89;3;12
27;0,77347656056630865;23;0,57299143606752145;89;8;12
0;0,77737274364267206;1;0,71588563397602001;89;4;12
6;0,65177943191497245;8;0,50364774284338776;89;5;12
29;0,78074037834311805;10;0,56058382257012396;89;6;12
15;0,71784902266391815;21;0,59718335037177317;89;7;12
1;0,0041126453563093118;0;0,0020563226781546559;89;1;13
0;0,0013479541426000686;0;0,00067397707130003432;89;2;13
0;0,0080553285998688131;0;0,0080553285998688131;89;3;13
0;0,0019138939128604102;0;0,0019138939128604102;89;8;13
0;0;0;0;89;4;13
0;0,0030046271257736915;0;0,0015023135628868458;89;5;13
0;0,0064552650134567444;0;0,0049655884718898041;89;6;13
-2;0,0040729713547924618;-2;0,0020364856773962309;89;7;13
6;104,741708961969;-2;102,77410832232496;90;1;1
14;107,35403495723317;34;105,68612867236891;90;2;1
-4;104,34624989929912;5;102,91428341255136;90;3;1
15;104,04826858360381;10;102,39550767637746;90;8;1
6;106,68690548471969;10;104,90993725966403;90;4;1
6;101,71363829485908;5;100,21951564934146;90;5;1
25;101,4097956260527;20;99,725467831991622;90;6;1
-5;106,59167070982883;-5;104,98380854592844;90;7;1
25;101,09187301453727;28;99,566616876696187;90;1;2
26;102,65016729512985;41;101,49662754262043;90;2;2
5;99,962659862463823;12;99,078943274107729;90;3;2
45;100,924400256933;47;99,526628871449716;90;8;2
14;102,4672887716807;25;101,30337762450553;90;4;2
1;97,466836985359137;4;96,380072712980251;90;5;2
56;95,025603511338701;110;93,699245564644244;90;6;2
5;101,2177139323598;56;99,977575580486672;90;7;2
635;94,90836433788067;2697;60,190161223646136;90;1;3
415;98,075387835242836;4253;52,560755460619532;90;2;3
30;102,3307398691633;2486;56,513123078828549;90;3;3
320;97,883395210874738;3184;56,159270827194689;90;8;3
75;98,083061265434907;2484;56,515950170536414;90;4;3
108;102,95482500279549;1992;55,838365201833838;90;5;3
560;88,776126811476914;4686;47,414565191587627;90;6;3
367;98,626552979346357;9031;50,130074384743217;90;7;3
660;89,706086645894942;1302;84,26243823056619;90;1;4
376;91,13769156200172;2902;83,07367952663725;90;2;4
132;91,754678372223509;2472;86,63074688933628;90;3;4
391;88,939682084036022;2008;78,526678388173238;90;8;4
133;91,090480629790761;1665;83,611715351149783;90;4;4
98;89,762836381058847;1393;81,17663499161543;90;5;4
468;86,428471346504139;3471;80,304249484577355;90;6;4
542;92,29443127550276;6023;84,288911905572888;90;7;4
2001;79,901461652159625;6350;37,585810477910989;90;1;9
3376;76,597371426359288;5323;28,151675280181173;90;2;9
1228;82,614877693676519;4298;31,304969732058474;90;3;9
2519;75,744621790423324;4798;30,219292158223457;90;8;9
1247;75,320548556137808;2944;33,059426914929197;90;4;9
862;77,293078215621449;2222;29,853108569570168;90;5;9
3212;72,332801423447336;10154;28,089784505888666;90;6;9
3600;74,464751166878827;12320;29,365339152573195;90;7;9
5000;44,702984350246787;792;14,088440793751088;90;1;10
4023;32,838284822595902;323;13,976032823824989;90;2;10
3188;41,920128022039236;160;15,661430322182046;90;3;10
4266;36,434418863053317;444;15,004330136113335;90;8;10
1683;29,018564018564017;103;14,111384111384112;90;4;10
2349;34,772309835961742;165;16,001013363734245;90;5;10
5205;34,141515804505005;518;11,8995083807533;90;6;10
3313;28,112606286940018;385;13,309593987747103;90;7;10
365;10,514260467171276;252;9,7805992535491288;90;1;11
79;11,353923192714126;201;10,627756219695767;90;2;11
51;13,653826305347538;50;12,773082260117661;90;3;11
199;13,510898203592815;202;11,977964071856288;90;8;11
48;11,122673742997382;52;10,52430754288291;90;4;11
32;12,258513973366201;50;11,380991934835615;90;5;11
108;10,921940616144488;268;9,7252728493552905;90;6;11
398;11,618995224160908;425;10,737812599299037;90;7;11
22;0,71978390869205422;10;0,57301669086764406;90;1;12
12;0,59772551540793895;8;0,50042136173687912;90;2;12
1;0,99949430347740731;3;0,85522206026712677;90;3;12
13;0,7895648730260878;24;0,60269293599326768;90;8;12
3;0,78396064824981337;5;0,7268654749879222;90;4;12
7;0,66474095470873606;5;0,51290597341036182;90;5;12
17;0,79229180256577514;11;0,56805827353772564;90;6;12
26;0,73237359432871341;39;0,61897020786896606;90;7;12
0;0,0041126453563093118;1;0,0030844840172319843;90;1;13
0;0,0013479541426000686;0;0,00067397707130003432;90;2;13
0;0,0080553285998688131;0;0,0080553285998688131;90;3;13
0;0,0019138939128604102;0;0,0019138939128604102;90;8;13
0;0;0;0;90;4;13
0;0,0030046271257736915;0;0,0015023135628868458;90;5;13
0;0,0064552650134567444;0;0,0049655884718898041;90;6;13
0;0,0040729713547924618;0;0,0020364856773962309;90;7;13
3;104,75213794062435;6;102,79496627963569;91;1;1
11;107,37448865749349;20;105,72331721829677;91;2;1
9;104,36437605735922;10;102,93442358817369;91;3;1
5;104,05822497461121;13;102,42139429299668;91;8;1
11;106,73143088443635;7;104,93827160493827;91;4;1
2;101,71835906151159;13;100,25020063258273;91;5;1
20;101,43632047320327;35;99,77188631450511;91;6;1
-3;106,5882857368522;4;104,98832184323062;91;7;1
18;101,12974144278712;19;99,606589106515472;91;1;2
36;102,68840618195337;44;101,54336395984917;91;2;2
13;99,982885770295923;15;99,102280860067836;91;3;2
28;100,96349875722625;60;99,61041137207809;91;8;2
38;102,56364742874531;31;101,38198600263719;91;4;2
0;97,466836985359137;13;96,405620516851727;91;5;2
41;95,055899152460967;91;93,766487109574157;91;6;2
15;101,22790685032039;45;100,00815433436848;91;7;2
80;95,018602728400168;1754;62,607137935786135;91;1;3
196;98,216353449701884;2814;54,584618925352956;91;2;3
249;102,61110423023656;2453;59,275106121851529;91;3;3
165;98,045455438348355;2821;58,930009625395328;91;8;3
176;98,404070986922505;1508;59,266419829645976;91;4;3
89;103,07922397405792;1844;58,415800067091581;91;5;3
478;89,034022854553101;4423;49,800912887248714;91;6;3
220;98,735360449473774;7161;53,671757537390206;91;7;3
148;89,85294409494135;527;84,785369822778776;91;1;4
387;91,342695349539397;2790;84,55161380888562;91;2;4
193;91,913924551965408;1176;87,601075943100426;91;3;4
276;89,137751623667882;1937;79,916753381893855;91;8;4
380;91,582504661280296;1574;85,649730681582767;91;4;4
130;89,89259762037851;2603;83,774854268146612;91;5;4
382;86,581396745331176;2960;81,489221161352305;91;6;4
610;92,506447374823608;3499;85,505050153972348;91;7;4
718;80,491049433404498;4102;40,954179668254227;91;1;9
2774;77,939724754660006;7285;31,676925459226137;91;2;9
1011;83,475662191041366;6400;36,754050625367178;91;3;9
1527;76,804302567661352;4658;33,45176960444136;91;8;9
1994;77,543761846359686;3013;36,41877578325343;91;4;9
1168;78,55927150523064;3845;34,021356171066181;91;5;9
2188;73,105247549919511;12247;32,413435196430086;91;6;9
4478;75,821967630478269;13460;33,444868764017698;91;7;9
2161;46,681867714256931;300;14,363158521286046;91;1;10
4683;35,659760087241004;292;14,151960813847701;91;2;10
3376;45,339450842170301;271;15,93590795377432;91;3;10
3029;38,909132502165065;346;15,287014493700877;91;8;10
2737;32,754572754572756;123;14,27927927927928;91;4;10
2359;37,76046614731775;200;16,254354297295585;91;5;10
5203;36,379394142720123;521;12,123597293728521;91;6;10
4731;29,937809601703677;648;13,559590129781947;91;7;10
263;10,82004953085214;160;9,9666306230888182;91;1;11
51;11,392500813155724;70;10,680705894811688;91;2;11
46;13,706579203889953;87;12,872854046491359;91;3;11
131;13,636407185628743;95;12,068982035928144;91;8;11
35;11,183377560400299;34;10,583276965502888;91;4;11
86;12,373730607432813;59;11,460035904718524;91;5;11
117;10,988516996893102;170;9,822007761554131;91;6;11
393;11,805381000033199;327;10,892896947162241;91;7;11
7;0,73071338235982952;5;0,58082345777319777;91;1;12
10;0,60641338627142649;5;0,50476529716862284;91;2;12
10;1,0143677306124876;10;0,87009548740220721;91;3;12
14;0,80689074798277316;10;0,61506856096232865;91;8;12
1;0,78615661645219381;2;0,73125741139268308;91;4;12
8;0,67955412361589451;1;0,51475761952375665;91;5;12
7;0,79704827136333989;9;0,57417373342030875;91;6;12
26;0,74689816599350867;19;0,629584317931701;91;7;12
-1;0,0030844840172319843;-1;0,0020563226781546559;91;1;13
0;0,0013479541426000686;0;0,00067397707130003432;91;2;13
0;0,0080553285998688131;0;0,0080553285998688131;91;3;13
0;0,0019138939128604102;0;0,0019138939128604102;91;8;13
0;0;0;0;91;4;13
0;0,0030046271257736915;0;0,0015023135628868458;91;5;13
0;0,0064552650134567444;0;0,0049655884718898041;91;6;13
0;0,0040729713547924618;0;0,0020364856773962309;91;7;13
-1;104,74866161440589;7;102,81930056316484;92;1;1
17;107,40609892153216;20;105,76050576422462;92;2;1
5;104,37444614517038;9;102,95254974623379;92;3;1
7;104,07216392202155;6;102,43334196220555;92;8;1
14;106,78809957498483;11;104,98279700465493;92;4;1
3;101,72544021149035;5;100,26200254921399;92;5;1
25;101,46947653214148;19;99,797084919298158;92;6;1
7;106,59618400713101;11;105,00073341081161;92;7;1
29;101,19075168830076;38;99,68653356615404;92;1;2
44;102,73514259918211;60;101,60709543788836;92;2;2
6;99,99222080467996;15;99,125618446027943;92;3;2
22;100,99421900745664;60;99,69419387270645;92;8;2
31;102,64225580687696;34;101,46820164316868;92;4;2
6;97,478628279453673;26;96,456716124594678;92;5;2
68;95,106145581639367;63;93,813038948371798;92;6;2
27;101,24625410264947;40;100,03533544893008;92;7;2
293;95,422350833677825;1226;64,296541270497457;92;1;3
217;98,372422522852972;5693;58,679094655533262;92;2;3
234;102,87457917196807;9187;69,619312488036655;92;3;3
107;98,150549040407014;2910;61,788162728112049;92;8;3
88;98,564575847666291;4441;67,36644354059132;92;4;3
160;103,30286257408028;3870;63,825058705132506;92;5;3
789;89,459713185070086;8046;54,141983101874331;92;6;3
342;98,904506607580913;5436;56,360291208356415;92;7;3
321;90,171465994562311;1055;85,832225287265075;92;1;4
434;91,572596237889144;3395;86,350032048395732;92;2;4
261;92,129278193999795;1213;88,601934057229613;92;3;4
214;89,29132728120851;2943;82,028777494707384;92;8;4
132;91,753418272218767;979;86,917339962709761;92;4;4
160;90,052303761079614;1981;85,752215922702234;92;5;4
576;86,811985828379278;2233;82,383154186432876;92;6;4
1002;92,854709885511312;5965;87,578289551429549;92;7;4
836;81,177533256692399;7461;47,080801445229099;92;1;9
2257;79,03189903799624;11387;37,187155217467044;92;2;9
751;84,115077777115559;4553;40,630560829622567;92;3;9
1111;77,575294934073554;6920;38,253990284524633;92;8;9
868;78,511539748020965;3594;40,425911472850927;92;4;9
969;79,609734944983472;5115;39,566372161092744;92;5;9
2399;73,952184596266278;9245;35,677267207049454;92;6;9
7752;78,171485724677211;18611;39,08559131963387;92;7;9
3937;50,28708002527403;1715;15,933628197027554;92;1;10
5040;38,696325394482365;622;14,526711532320743;92;2;10
2602;47,974841238491692;385;16,325848500501351;92;3;10
3045;41,396918250298206;810;15,948790012908708;92;8;10
2806;36,584766584766584;159;14,496314496314497;92;4;10
1326;39,440116536829436;352;16,700234340363544;92;5;10
4384;38,26500987109511;977;12,543817769691652;92;6;10
9397;33,563139457724418;1537;14,152559374083733;92;7;10
1632;12,717569500156964;277;10,288697431604405;92;1;11
59;11,437129825039145;143;10,788874516834214;92;2;11
50;13,763919311001272;113;13,002442688562942;92;3;11
474;14,090538922155689;324;12,379401197604791;92;8;11
34;11,242346983020274;40;10,652652756820508;92;4;11
62;12,45679376222502;147;11,656975965274242;92;5;11
208;11,106875007112862;201;9,936382569506879;92;6;11
636;12,107012942666218;291;11,03090778883867;92;7;11
31;0,77911533717426262;11;0,59799834496541604;92;1;12
11;0,61597004422126267;9;0,51258438094576164;92;2;12
7;1,0247791296070441;19;0,89835499895886006;92;3;12
16;0,8266917479332706;16;0,63486956091282609;92;8;12
3;0,79274452105933502;3;0,73784531599982428;92;4;12
4;0,68696070806947374;9;0,53142243454430993;92;5;12
10;0,80384322678843223;29;0,59387910415307676;92;6;12
98;0,80164462842235218;26;0,64410888959649626;92;7;12
0;0,0030844840172319843;0;0,0020563226781546559;92;1;13
0;0,0013479541426000686;0;0,00067397707130003432;92;2;13
0;0,0080553285998688131;0;0,0080553285998688131;92;3;13
0;0,0019138939128604102;0;0,0019138939128604102;92;8;13
0;0;0;0;92;4;13
0;0,0030046271257736915;0;0,0015023135628868458;92;5;13
0;0,0064552650134567444;0;0,0049655884718898041;92;6;13
0;0,0040729713547924618;0;0,0020364856773962309;92;7;13
5;104,76604324549815;7;102,84363484669402;93;1;1
18;107,43956861286723;25;105,80699144663444;93;2;1
5;104,38451623298155;5;102,96261983404496;93;3;1
6;104,08411159123041;1;102,43533324040702;93;8;1
5;106,80833839303784;8;105,01517911353977;93;4;1
0;101,72544021149035;-2;100,25728178256149;93;5;1
12;101,48539144043183;39;99,848808371241759;93;6;1
-15;106,57925914224785;-14;104,98493687025399;93;7;1
5;101,20127069614794;14;99,715986788126145;93;1;2
18;102,75426204259387;51;101,66126719422168;93;2;2
0;99,99222080467996;6;99,13495348041198;93;3;2
18;101,01935375764515;28;99,733292372999699;93;8;2
14;102,67775636474288;23;101,5265239882341;93;4;2
4;97,486489142183359;8;96,47243785005405;93;5;2
32;95,129790960076249;69;93,864024295626351;93;6;2
7;101,25101079769776;17;100,04688742261877;93;7;2
92;95,549124982775254;1591;66,488907261953969;93;1;3
216;98,527772383685388;3386;61,114347566545121;93;2;3
13;102,88921666873092;171;69,811851868532756;93;3;3
303;98,448150549040406;2199;63,947983577896949;93;8;3
93;98,734200302770532;538;68,347711893774971;93;4;3
50;103,37274963658727;882;65,057866487755788;93;5;3
342;89,64423294810787;2670;55,582532129099093;93;6;3
325;99,065244915723667;5530;59,095315343831608;93;7;3
93;90,263748040246881;273;86,103117743952055;93;1;4
314;91,738930060335747;2353;87,596476265646771;93;2;4
74;92,190336314729862;283;88,8354401135351;93;3;4
256;89,475043955649653;985;82,735656105350031;93;8;4
176;91,981303086803393;805;87,959654029417862;93;4;4
98;90,15012377225905;1132;86,882136868162576;93;5;4
341;86,948497768169901;1524;82,993254468664304;93;6;4
844;93,148056750801146;2622;88,48961121113328;93;7;4
237;81,372146493677121;2628;49,238791262933155;93;1;9
1236;79,630006000425837;6973;40,561426939976386;93;2;9
260;84,336446688406227;3134;43,298907629564667;93;3;9
992;78,263705759888964;5192;41,857043719639137;93;8;9
548;79,122533169807113;3168;43,958077823614673;93;4;9
363;80,003252208791807;3415;43,268469835763455;93;5;9
1344;74,42666704324003;13873;40,574956929420736;93;6;9
3881;79,347760198824034;8537;41,673031460265506;93;7;9
1709;51,852055346464837;370;16,272446727654003;93;1;10
2720;40,33510667140628;290;14,701434536110424;93;2;10
1519;49,51333394103289;127;16,454478239291827;93;3;10
1647;42,742528472687461;340;16,22657232961323;93;8;10
927;37,850122850122851;65;14,585039585039585;93;4;10
2169;42,187598961302172;234;16,996643232630312;93;5;10
2390;39,292980124474724;455;12,739519219602833;93;6;10
2868;34,669603864137898;331;14,280258020709557;93;7;10
51;12,77686699919774;32;10,325903705512342;93;1;11
132;11,536977783829169;195;10,936377183228569;93;2;11
55;13,826993428823725;84;13,098774068509959;93;3;11
345;14,421077844311377;156;12,528862275449102;93;8;11
34;11,301316405640252;36;10,715090969006365;93;4;11
86;12,572010396291631;59;11,736019935157151;93;5;11
160;11,197919630358829;216;10,059292810888937;93;6;11
425;12,308575168482308;453;11,245749408355584;93;7;11
2;0,78223804393648411;7;0,60892781863319123;93;1;12
9;0,62378912799840147;11;0,52214103889559782;93;2;12
6;1,0337031858880923;14;0,91917779694797275;93;3;12
13;0,84278006039304987;12;0,64972031087569926;93;8;12
2;0,79713645746409589;0;0,73784531599982428;93;4;12
5;0,69621893863644779;4;0,53882901899788915;93;5;12
14;0,81335616438356162;54;0,63057186344857574;93;6;12
23;0,81449328797197873;27;0,65919209863301431;93;7;12
0;0,0030844840172319843;0;0,0020563226781546559;93;1;13
0;0,0013479541426000686;0;0,00067397707130003432;93;2;13
0;0,0080553285998688131;0;0,0080553285998688131;93;3;13
0;0,0019138939128604102;0;0,0019138939128604102;93;8;13
0;0;0;0;93;4;13
0;0,0030046271257736915;0;0,0015023135628868458;93;5;13
1;0,006951823860645725;0;0,0049655884718898041;93;6;13
0;0,0040729713547924618;0;0,0020364856773962309;93;7;13
5;104,78342487659042;3;102,85406382534937;94;1;1
18;107,4730383042023;22;105,84789884715508;94;2;1
-4;104,37646016273261;-2;102,95859179892048;94;3;1
4;104,09207670403632;7;102,44927218781736;94;8;1
21;106,89334142886055;23;105,10827767658368;94;4;1
0;101,72544021149035;2;100,26200254921399;94;5;1
18;101,50926380286734;32;99,891248126682669;94;6;1
-20;106,55669265573697;-18;104,96462703239419;94;7;1
6;101,21389350556456;14;99,74544001009825;94;1;2
34;102,79037654681608;47;101,71119018535238;94;2;2
1;99,993776643743971;10;99,150511871052061;94;3;2
23;101,05147038288602;39;99,787750998408129;94;8;2
18;102,7233999391419;15;101,5645603002333;94;4;2
-2;97,482558710818509;10;96,492090006878257;94;5;2
53;95,168953618112354;93;93,932743676708569;94;6;2
-8;101,24557457478544;33;100,06931184213208;94;7;2
69;95,644205594598318;2271;69,618299572826231;94;1;3
268;98,720521285088566;3103;63,346063391373768;94;2;3
194;103,1076531588844;330;70,183419094051544;94;3;3
199;98,643605005205572;1640;65,558764020665137;94;8;3
49;98,823572327502873;901;69,991062797526766;94;4;3
210;103,66627529911663;1534;67,202001565470198;94;5;3
370;89,84385959233002;3423;57,42934835388948;94;6;3
257;99,192351824008867;3942;61,044947376750812;94;7;3
52;90,315346603425354;337;86,437516124550996;94;1;4
480;91,993198323948363;1418;88,347627094402384;94;2;4
238;92,386712432753555;449;89,205914386613415;94;3;4
241;89,647995981197752;2285;84,375470953389069;94;8;4
88;92,095245494095707;412;88,493111663559148;94;4;4
149;90,298850115786948;478;87,359258963507145;94;5;4
326;87,079004783922812;1333;83,526892051482221;94;6;4
404;93,28847397067922;2084;89,213941622583533;94;7;4
180;81,519954015437676;3295;51,944490064049923;94;1;9
1540;80,375220176915775;10119;45,458064765886611;94;2;9
623;84,866880656614242;5306;47,816536257673413;94;3;9
931;78,909784871616935;5839;45,909090909090907;94;8;9
470;79,646560374623704;3891;48,296354108596276;94;4;9
1069;81,162122608271446;5433;49,158219957721286;94;5;9
1224;74,858784986019714;13231;45,24599655435366;94;6;9
2082;79,978784021337219;13201;45,674061950657695;94;7;9
1817;53,515929049568236;246;16,497715264232667;94;1;10
3999;42,744476644354336;547;15,030998270844755;94;2;10
2451;51,995786616430173;345;16,803905482462802;94;3;10
1864;44,265429173679308;507;16,6407947842285;94;8;10
1616;40,055965055965054;154;14,795249795249795;94;4;10
696;43,069225410095633;205;17,256317689530686;94;5;10
4508;41,231929874363971;899;13,126190875581191;94;6;10
5119;36,644496226910078;715;14,556102529281956;94;7;10
20;12,800120920390201;23;10,352645714883673;94;1;11
112;11,621697264014644;126;11,031686598437227;94;2;11
54;13,888920744503951;87;13,198545854883657;94;3;11
371;14,776526946107785;206;12,726227544910179;94;8;11
41;11,372426591740812;12;10,73590370640165;94;4;11
66;12,660432464296241;70;11,829800916374159;94;5;11
180;11,300344831510545;84;10,107091238093071;94;6;11
224;12,414810318088906;174;11,328271354924995;94;7;11
11;0,79941293112870238;2;0,61205052539541271;94;1;12
6;0,62900185051649393;6;0,52735376141369039;94;2;12
3;1,0381652140286164;19;0,9474373085046256;94;3;12
8;0,85268056036829865;4;0,65467056086332365;94;8;12
3;0,80372436207123721;4;0,74662918880934603;94;4;12
1;0,69807058474984263;6;0,54993889567825793;94;5;12
29;0,83306153511632963;11;0,63804631441617743;94;6;12
29;0,8306937717519427;33;0,67762713189986978;94;7;12
0;0,0030844840172319843;0;0,0020563226781546559;94;1;13
0;0,0013479541426000686;0;0,00067397707130003432;94;2;13
0;0,0080553285998688131;0;0,0080553285998688131;94;3;13
0;0,0019138939128604102;0;0,0019138939128604102;94;8;13
0;0;0;0;94;4;13
0;0,0030046271257736915;0;0,0015023135628868458;94;5;13
0;0,006951823860645725;0;0,0049655884718898041;94;6;13
0;0,0040729713547924618;0;0,0020364856773962309;94;7;13
3;104,79385385524577;2;102,86101647778628;95;1;1
6;107,48419486798066;14;105,87393082930457;95;2;1
-1;104,37444614517038;4;102,96664786916942;95;3;1
7;104,10601565144667;11;102,47117624803361;95;8;1
17;106,96215341024084;21;105,19328071240639;95;4;1
1;101,7278005948166;4;100,271444082519;95;5;1
26;101,54374610416308;30;99,931035397408522;95;6;1
-13;106,54202443950489;-7;104,95672876211539;95;7;1
0;101,21389350556456;20;99,787516041486967;95;1;2
24;102,81586913803176;35;101,74836688087525;95;2;2
6;100,00311167812801;15;99,173849457012167;95;3;2
18;101,07660513307454;34;99,835227748764211;95;8;2
19;102,77157926767421;25;101,62795415356527;95;4;2
0;97,482558710818509;9;96,509776948020047;95;5;2
65;95,216983293062299;104;94,00959115662846;95;6;2
1;101,24625410264947;21;100,08358192727692;95;7;2
84;95,759955904643789;1464;71,635662119333062;95;1;3
129;98,813299674196813;4870;66,848627383289823;95;2;3
70;103,18647044914596;1750;72,153851350590571;95;3;3
177;98,817451431040922;1194;66,731490757656118;95;8;3
83;98,974957593886231;169;70,29930508690974;95;4;3
117;103,82981102538298;2132;70,181985910768205;95;5;3
250;89,978742460047698;3319;59,220053305709321;95;6;3
268;99,324899105800426;5283;63,657810398037512;95;7;3
79;90,393736728254183;359;86,793744666494675;95;1;4
305;92,154764616452212;1075;88,917082059784832;95;2;4
86;92,457671870358752;1218;90,210898049440573;95;3;4
227;89,810901001112342;1484;85,440453550540028;95;8;4
103;92,228609902631035;330;88,920395690905323;95;4;4
128;90,42661502834784;486;87,844366365886771;95;5;4
280;87,191096699293425;1210;84,011289257190896;95;6;4
462;93,449050098361568;1724;89,813147778696901;95;7;4
325;81,786828707505336;7993;58,507965183117093;95;1;9
824;80,77395815186884;7747;49,206879197878557;95;2;9
215;85,049935717873836;6317;53,194949383147012;95;3;9
897;79,532269257460101;5891;49,997224149895906;95;8;9
557;80,267588359906341;3683;52,402720481659046;95;4;9
572;81,782210417908829;5092;54,678302347010678;95;5;9
1119;75,253833987629562;13247;49,922684779845795;95;6;9
2199;80,645268836758191;12675;49,515669515669515;95;7;9
1261;54,670659230973506;704;17,14238619818137;95;1;10
4947;45,7250100917597;543;15,358152033113022;95;2;10
2060;54,082221749567012;374;17,18270487071192;95;3;10
2346;46,182127158940503;573;17,108939688557001;95;8;10
1455;42,042042042042041;196;15,062790062790063;95;4;10
1181;44,56520362277535;355;17,705997846602063;95;5;10
5241;43,486152509494744;1862;13,927061424448487;95;6;10
6374;39,103563216617026;900;14,90331939321924;95;7;10
163;12,989640378108758;105;10,474728801144092;95;1;11
79;11,681454754502614;90;11,0997647521577;95;2;11
59;13,956582070895308;70;13,278822004839505;95;3;11
507;15,262275449101796;113;12,834491017964071;95;8;11
20;11,407114487399621;48;10,819154655982794;95;4;11
57;12,736796977572949;44;11,888748961710565;95;5;11
153;11,387406252489502;148;10,191307514595591;95;6;11
235;12,526262372363684;207;11,42644401549895;95;7;11
18;0,82751729198869584;6;0,62141864568207728;95;1;12
5;0,63334578594823765;11;0,53691041936352657;95;2;12
-1;1,0366778713151084;1;0,94892465121813363;95;3;12
19;0,87619424780951438;8;0,66457106083857231;95;8;12
2;0,80811629847599808;4;0,75541306161886779;95;4;12
5;0,70732881531681668;6;0,56104877235862682;95;5;12
17;0,84461295933898672;16;0,64891824309632529;95;6;12
