"Fecha diagnóstico";"Territorio";"Confirmados PDIA";"Total confirmados";"Hospitalizados";"UCI";"Fallecidos"
"01/12/2020";"Almería";"161";"161";"19";"2";"7"
"01/12/2020";"Cádiz";"284";"284";"20";"1";"3"
"01/12/2020";"Córdoba";"140";"140";"9";"0";"3"
"01/12/2020";"Granada";"153";"153";"15";"3";"3"
"01/12/2020";"Huelva";"95";"95";"4";"1";"1"
"01/12/2020";"Jaén";"187";"188";"12";"3";"3"
"01/12/2020";"Málaga";"179";"179";"14";"3";"3"
"01/12/2020";"Sevilla";"236";"236";"18";"1";"2"
"30/11/2020";"Andalucía";"982";"986";"82";"7";"20"
"30/11/2020";"Almería";"66";"66";"8";"1";"1"
"30/11/2020";"Cádiz";"134";"134";"9";"0";"3"
"30/11/2020";"Córdoba";"90";"90";"5";"1";"1"
"30/11/2020";"Granada";"161";"161";"11";"2";"2"
"30/11/2020";"Huelva";"65";"66";"5";"0";"1"
"30/11/2020";"Jaén";"108";"109";"21";"1";"7"
"30/11/2020";"Málaga";"149";"150";"6";"0";"1"
"30/11/2020";"Sevilla";"209";"210";"17";"2";"4"
"29/11/2020";"Andalucía";"468";"468";"69";"12";"16"
"29/11/2020";"Almería";"42";"42";"13";"3";"4"
"29/11/2020";"Cádiz";"102";"102";"9";"0";"1"
"29/11/2020";"Córdoba";"51";"51";"6";"2";"4"
"29/11/2020";"Granada";"44";"44";"13";"4";"4"
"29/11/2020";"Huelva";"23";"23";"1";"0";"0"
"29/11/2020";"Jaén";"55";"55";"11";"1";"1"
"29/11/2020";"Málaga";"86";"86";"9";"1";"1"
"29/11/2020";"Sevilla";"65";"65";"7";"1";"1"
"28/11/2020";"Andalucía";"943";"943";"78";"7";"26"
"28/11/2020";"Almería";"155";"155";"9";"1";"7"
"28/11/2020";"Cádiz";"248";"248";"16";"1";"4"
"28/11/2020";"Córdoba";"83";"83";"5";"0";"3"
"28/11/2020";"Granada";"41";"41";"7";"0";"1"
"28/11/2020";"Huelva";"54";"54";"6";"1";"0"
"28/11/2020";"Jaén";"109";"109";"12";"1";"6"
"28/11/2020";"Málaga";"127";"127";"9";"1";"3"
"28/11/2020";"Sevilla";"126";"126";"14";"2";"2"
"27/11/2020";"Andalucía";"1842";"1844";"124";"16";"29"
"27/11/2020";"Almería";"166";"166";"13";"2";"2"
"27/11/2020";"Cádiz";"350";"350";"21";"2";"5"
"27/11/2020";"Córdoba";"191";"191";"12";"2";"4"
"27/11/2020";"Granada";"205";"205";"15";"3";"4"
"27/11/2020";"Huelva";"148";"148";"12";"1";"1"
"27/11/2020";"Jaén";"153";"154";"5";"0";"3"
"27/11/2020";"Málaga";"357";"358";"22";"1";"3"
"27/11/2020";"Sevilla";"272";"272";"24";"5";"7"
"26/11/2020";"Andalucía";"1744";"1747";"128";"9";"26"
"26/11/2020";"Almería";"188";"188";"18";"2";"1"
"26/11/2020";"Cádiz";"390";"390";"20";"2";"5"
"26/11/2020";"Córdoba";"109";"109";"9";"1";"0"
"26/11/2020";"Granada";"203";"203";"26";"1";"6"
"26/11/2020";"Huelva";"130";"131";"4";"0";"0"
"26/11/2020";"Jaén";"156";"157";"13";"1";"3"
"26/11/2020";"Málaga";"251";"252";"23";"1";"7"
"26/11/2020";"Sevilla";"317";"317";"15";"1";"4"
"25/11/2020";"Andalucía";"1855";"1856";"150";"14";"35"
"25/11/2020";"Almería";"171";"171";"21";"0";"3"
"25/11/2020";"Cádiz";"376";"376";"25";"2";"4"
"25/11/2020";"Córdoba";"191";"191";"21";"1";"12"
"25/11/2020";"Granada";"279";"279";"18";"4";"3"
"25/11/2020";"Huelva";"163";"163";"19";"2";"1"
"25/11/2020";"Jaén";"140";"140";"15";"3";"5"
"25/11/2020";"Málaga";"237";"237";"17";"1";"2"
"25/11/2020";"Sevilla";"298";"299";"14";"1";"5"
"24/11/2020";"Andalucía";"2146";"2153";"146";"16";"31"
"24/11/2020";"Almería";"201";"202";"13";"4";"3"
"24/11/2020";"Cádiz";"411";"411";"24";"4";"6"
"24/11/2020";"Córdoba";"173";"173";"11";"2";"2"
"24/11/2020";"Granada";"314";"314";"24";"2";"4"
"24/11/2020";"Huelva";"180";"184";"11";"0";"0"
"24/11/2020";"Jaén";"244";"246";"24";"1";"1"
"24/11/2020";"Málaga";"289";"289";"17";"1";"7"
"24/11/2020";"Sevilla";"334";"334";"22";"2";"8"
"23/11/2020";"Andalucía";"1472";"1472";"131";"18";"28"
"23/11/2020";"Almería";"124";"124";"13";"5";"2"
"23/11/2020";"Cádiz";"249";"249";"24";"4";"2"
"23/11/2020";"Córdoba";"112";"112";"7";"0";"1"
"23/11/2020";"Granada";"294";"294";"32";"1";"11"
"23/11/2020";"Huelva";"74";"74";"5";"0";"1"
"23/11/2020";"Jaén";"130";"130";"7";"1";"2"
"23/11/2020";"Málaga";"212";"212";"20";"4";"5"
"23/11/2020";"Sevilla";"277";"277";"23";"3";"4"
"22/11/2020";"Andalucía";"796";"797";"103";"8";"23"
"22/11/2020";"Almería";"71";"71";"9";"2";"3"
"22/11/2020";"Cádiz";"229";"229";"27";"1";"7"
"22/11/2020";"Córdoba";"51";"51";"2";"1";"1"
"22/11/2020";"Granada";"59";"59";"14";"2";"2"
"22/11/2020";"Huelva";"35";"35";"5";"0";"1"
"22/11/2020";"Jaén";"105";"105";"11";"0";"2"
"22/11/2020";"Málaga";"102";"103";"14";"1";"5"
"22/11/2020";"Sevilla";"144";"144";"21";"1";"2"
"21/11/2020";"Andalucía";"1600";"1603";"120";"12";"25"
"21/11/2020";"Almería";"184";"184";"11";"4";"1"
"21/11/2020";"Cádiz";"413";"414";"16";"0";"3"
"21/11/2020";"Córdoba";"119";"120";"12";"1";"1"
"21/11/2020";"Granada";"100";"100";"19";"2";"4"
"21/11/2020";"Huelva";"111";"111";"7";"0";"1"
"21/11/2020";"Jaén";"162";"162";"9";"1";"1"
"21/11/2020";"Málaga";"201";"201";"21";"1";"8"
"21/11/2020";"Sevilla";"310";"311";"25";"3";"6"
"20/11/2020";"Andalucía";"2739";"2741";"165";"16";"40"
"20/11/2020";"Almería";"192";"192";"11";"2";"2"
"20/11/2020";"Cádiz";"434";"434";"24";"2";"3"
"20/11/2020";"Córdoba";"196";"196";"20";"4";"7"
"20/11/2020";"Granada";"503";"504";"24";"3";"8"
"20/11/2020";"Huelva";"192";"192";"8";"1";"1"
"20/11/2020";"Jaén";"335";"336";"25";"0";"3"
"20/11/2020";"Málaga";"394";"394";"32";"2";"12"
"20/11/2020";"Sevilla";"493";"493";"21";"2";"4"
"19/11/2020";"Andalucía";"2916";"2922";"179";"13";"35"
"19/11/2020";"Almería";"262";"262";"9";"2";"3"
"19/11/2020";"Cádiz";"492";"493";"20";"3";"1"
"19/11/2020";"Córdoba";"223";"224";"18";"1";"4"
"19/11/2020";"Granada";"470";"471";"33";"1";"8"
"19/11/2020";"Huelva";"198";"200";"13";"0";"1"
"19/11/2020";"Jaén";"239";"239";"17";"0";"5"
"19/11/2020";"Málaga";"363";"363";"32";"4";"11"
"19/11/2020";"Sevilla";"669";"670";"37";"2";"2"
"18/11/2020";"Andalucía";"3202";"3207";"212";"25";"47"
"18/11/2020";"Almería";"283";"283";"13";"4";"8"
"18/11/2020";"Cádiz";"525";"525";"36";"3";"8"
"18/11/2020";"Córdoba";"226";"226";"19";"0";"6"
"18/11/2020";"Granada";"487";"487";"35";"4";"8"
"18/11/2020";"Huelva";"250";"251";"18";"1";"1"
"18/11/2020";"Jaén";"357";"358";"21";"2";"2"
"18/11/2020";"Málaga";"389";"390";"35";"6";"8"
"18/11/2020";"Sevilla";"685";"687";"35";"5";"6"
"17/11/2020";"Andalucía";"3378";"3382";"226";"20";"39"
"17/11/2020";"Almería";"259";"259";"22";"4";"3"
"17/11/2020";"Cádiz";"494";"495";"35";"1";"4"
"17/11/2020";"Córdoba";"261";"263";"17";"3";"3"
"17/11/2020";"Granada";"602";"602";"45";"4";"9"
"17/11/2020";"Huelva";"255";"255";"13";"3";"1"
"17/11/2020";"Jaén";"342";"342";"19";"0";"2"
"17/11/2020";"Málaga";"383";"383";"25";"1";"7"
"17/11/2020";"Sevilla";"782";"783";"50";"4";"10"
"16/11/2020";"Andalucía";"2461";"2465";"225";"28";"43"
"16/11/2020";"Almería";"172";"172";"12";"4";"1"
"16/11/2020";"Cádiz";"405";"407";"27";"5";"5"
"16/11/2020";"Córdoba";"195";"195";"24";"4";"5"
"16/11/2020";"Granada";"449";"449";"47";"4";"12"
"16/11/2020";"Huelva";"119";"120";"13";"1";"0"
"16/11/2020";"Jaén";"205";"206";"37";"2";"8"
"16/11/2020";"Málaga";"282";"282";"22";"1";"7"
"16/11/2020";"Sevilla";"634";"634";"43";"7";"5"
"15/11/2020";"Andalucía";"1365";"1365";"101";"7";"19"
"15/11/2020";"Almería";"113";"113";"4";"1";"1"
"15/11/2020";"Cádiz";"320";"320";"12";"0";"2"
"15/11/2020";"Córdoba";"104";"104";"14";"1";"6"
"15/11/2020";"Granada";"134";"134";"21";"3";"3"
"15/11/2020";"Huelva";"33";"33";"0";"0";"0"
"15/11/2020";"Jaén";"129";"129";"10";"0";"2"
"15/11/2020";"Málaga";"208";"208";"20";"0";"3"
"15/11/2020";"Sevilla";"324";"324";"20";"2";"2"
"14/11/2020";"Andalucía";"2306";"2307";"173";"17";"32"
"14/11/2020";"Almería";"203";"203";"13";"5";"3"
"14/11/2020";"Cádiz";"477";"477";"24";"0";"2"
"14/11/2020";"Córdoba";"179";"179";"16";"1";"2"
"14/11/2020";"Granada";"367";"367";"37";"4";"6"
"14/11/2020";"Huelva";"107";"108";"11";"0";"2"
"14/11/2020";"Jaén";"235";"235";"16";"2";"5"
"14/11/2020";"Málaga";"283";"283";"31";"3";"5"
"14/11/2020";"Sevilla";"455";"455";"25";"2";"7"
"13/11/2020";"Andalucía";"4156";"4161";"266";"27";"66"
"13/11/2020";"Almería";"327";"327";"12";"1";"2"
"13/11/2020";"Cádiz";"665";"665";"40";"6";"6"
"13/11/2020";"Córdoba";"262";"263";"22";"4";"5"
"13/11/2020";"Granada";"809";"809";"54";"4";"16"
"13/11/2020";"Huelva";"218";"219";"14";"0";"3"
"13/11/2020";"Jaén";"479";"479";"38";"0";"11"
"13/11/2020";"Málaga";"474";"474";"25";"2";"3"
"13/11/2020";"Sevilla";"922";"925";"61";"10";"20"
"12/11/2020";"Andalucía";"4281";"4285";"273";"31";"65"
"12/11/2020";"Almería";"352";"352";"12";"3";"1"
"12/11/2020";"Cádiz";"498";"498";"36";"7";"8"
"12/11/2020";"Córdoba";"327";"327";"32";"3";"8"
"12/11/2020";"Granada";"814";"815";"63";"9";"21"
"12/11/2020";"Huelva";"259";"260";"6";"1";"1"
"12/11/2020";"Jaén";"466";"467";"38";"2";"9"
"12/11/2020";"Málaga";"527";"527";"32";"0";"5"
"12/11/2020";"Sevilla";"1038";"1039";"54";"6";"12"
"11/11/2020";"Andalucía";"4419";"4424";"287";"38";"70"
"11/11/2020";"Almería";"266";"267";"13";"3";"2"
"11/11/2020";"Cádiz";"581";"582";"39";"5";"12"
"11/11/2020";"Córdoba";"324";"324";"29";"5";"6"
"11/11/2020";"Granada";"939";"940";"53";"8";"16"
"11/11/2020";"Huelva";"339";"340";"17";"2";"2"
"11/11/2020";"Jaén";"440";"440";"33";"4";"8"
"11/11/2020";"Málaga";"537";"537";"42";"5";"8"
"11/11/2020";"Sevilla";"993";"994";"61";"6";"16"
"10/11/2020";"Andalucía";"4360";"4361";"278";"22";"78"
"10/11/2020";"Almería";"303";"303";"19";"2";"6"
"10/11/2020";"Cádiz";"550";"550";"28";"5";"9"
"10/11/2020";"Córdoba";"395";"395";"35";"2";"10"
"10/11/2020";"Granada";"937";"937";"59";"5";"27"
"10/11/2020";"Huelva";"279";"279";"16";"0";"2"
"10/11/2020";"Jaén";"376";"376";"27";"2";"5"
"10/11/2020";"Málaga";"471";"472";"32";"2";"6"
"10/11/2020";"Sevilla";"1049";"1049";"62";"4";"13"
"09/11/2020";"Andalucía";"3756";"3757";"310";"24";"70"
"09/11/2020";"Almería";"220";"220";"11";"1";"6"
"09/11/2020";"Cádiz";"424";"424";"41";"7";"8"
"09/11/2020";"Córdoba";"331";"331";"32";"2";"5"
"09/11/2020";"Granada";"689";"689";"61";"4";"12"
"09/11/2020";"Huelva";"214";"215";"15";"1";"3"
"09/11/2020";"Jaén";"477";"477";"37";"3";"9"
"09/11/2020";"Málaga";"464";"464";"36";"1";"8"
"09/11/2020";"Sevilla";"937";"937";"77";"5";"19"
"08/11/2020";"Andalucía";"1896";"1896";"159";"13";"46"
"08/11/2020";"Almería";"145";"145";"5";"1";"2"
"08/11/2020";"Cádiz";"417";"417";"19";"2";"8"
"08/11/2020";"Córdoba";"194";"194";"18";"1";"5"
"08/11/2020";"Granada";"195";"195";"27";"0";"11"
"08/11/2020";"Huelva";"49";"49";"2";"0";"0"
"08/11/2020";"Jaén";"236";"236";"20";"0";"8"
"08/11/2020";"Málaga";"226";"226";"20";"2";"3"
"08/11/2020";"Sevilla";"434";"434";"48";"7";"9"
"07/11/2020";"Andalucía";"3185";"3188";"260";"28";"68"
"07/11/2020";"Almería";"299";"300";"15";"4";"3"
"07/11/2020";"Cádiz";"483";"483";"35";"3";"13"
"07/11/2020";"Córdoba";"365";"366";"28";"6";"6"
"07/11/2020";"Granada";"481";"481";"58";"6";"17"
"07/11/2020";"Huelva";"124";"124";"9";"1";"1"
"07/11/2020";"Jaén";"414";"414";"38";"1";"13"
"07/11/2020";"Málaga";"342";"342";"28";"3";"7"
"07/11/2020";"Sevilla";"677";"678";"49";"4";"8"
"06/11/2020";"Andalucía";"5018";"5022";"364";"51";"75"
"06/11/2020";"Almería";"294";"295";"11";"1";"2"
"06/11/2020";"Cádiz";"534";"534";"40";"7";"10"
"06/11/2020";"Córdoba";"401";"401";"38";"7";"9"
"06/11/2020";"Granada";"1157";"1159";"82";"16";"20"
"06/11/2020";"Huelva";"267";"267";"17";"0";"3"
"06/11/2020";"Jaén";"414";"415";"34";"2";"7"
"06/11/2020";"Málaga";"671";"671";"53";"6";"7"
"06/11/2020";"Sevilla";"1280";"1280";"89";"12";"17"
"05/11/2020";"Andalucía";"4737";"4742";"303";"25";"87"
"05/11/2020";"Almería";"233";"233";"11";"0";"4"
"05/11/2020";"Cádiz";"504";"504";"37";"4";"15"
"05/11/2020";"Córdoba";"408";"409";"29";"1";"6"
"05/11/2020";"Granada";"1045";"1046";"78";"7";"23"
"05/11/2020";"Huelva";"253";"253";"13";"1";"2"
"05/11/2020";"Jaén";"535";"536";"31";"5";"11"
"05/11/2020";"Málaga";"578";"579";"34";"3";"6"
"05/11/2020";"Sevilla";"1181";"1182";"70";"4";"20"
"04/11/2020";"Andalucía";"4764";"4768";"382";"45";"102"
"04/11/2020";"Almería";"353";"353";"24";"5";"4"
"04/11/2020";"Cádiz";"456";"456";"36";"9";"11"
"04/11/2020";"Córdoba";"486";"486";"35";"2";"12"
"04/11/2020";"Granada";"1123";"1123";"78";"9";"26"
"04/11/2020";"Huelva";"181";"181";"18";"0";"2"
"04/11/2020";"Jaén";"402";"404";"48";"8";"13"
"04/11/2020";"Málaga";"527";"528";"53";"6";"11"
"04/11/2020";"Sevilla";"1236";"1237";"90";"6";"23"
"03/11/2020";"Andalucía";"3912";"3917";"328";"26";"79"
"03/11/2020";"Almería";"179";"179";"17";"4";"5"
"03/11/2020";"Cádiz";"344";"344";"27";"2";"9"
"03/11/2020";"Córdoba";"366";"366";"30";"4";"6"
"03/11/2020";"Granada";"971";"971";"78";"8";"17"
"03/11/2020";"Huelva";"191";"191";"13";"0";"2"
"03/11/2020";"Jaén";"401";"402";"44";"1";"10"
"03/11/2020";"Málaga";"432";"432";"34";"2";"5"
"03/11/2020";"Sevilla";"1028";"1032";"85";"5";"25"
"02/11/2020";"Andalucía";"1728";"1729";"197";"23";"47"
"02/11/2020";"Almería";"163";"163";"15";"6";"6"
"02/11/2020";"Cádiz";"164";"164";"12";"2";"2"
"02/11/2020";"Córdoba";"202";"203";"25";"0";"6"
"02/11/2020";"Granada";"258";"258";"34";"6";"12"
"02/11/2020";"Huelva";"95";"95";"9";"0";"1"
"02/11/2020";"Jaén";"237";"237";"25";"2";"5"
"02/11/2020";"Málaga";"148";"148";"19";"2";"3"
"02/11/2020";"Sevilla";"461";"461";"58";"5";"12"
"01/11/2020";"Andalucía";"2094";"2094";"246";"25";"76"
"01/11/2020";"Almería";"118";"118";"10";"3";"6"
"01/11/2020";"Cádiz";"266";"266";"16";"6";"3"
"01/11/2020";"Córdoba";"246";"246";"26";"1";"4"
"01/11/2020";"Granada";"238";"238";"47";"2";"16"
"01/11/2020";"Huelva";"112";"112";"9";"0";"2"
"01/11/2020";"Jaén";"415";"415";"42";"1";"15"
"01/11/2020";"Málaga";"187";"187";"24";"1";"9"
"01/11/2020";"Sevilla";"512";"512";"72";"11";"21"
"31/10/2020";"Andalucía";"3132";"3136";"222";"31";"58"
"31/10/2020";"Almería";"210";"210";"14";"1";"2"
"31/10/2020";"Cádiz";"388";"388";"26";"7";"9"
"31/10/2020";"Córdoba";"352";"353";"19";"2";"5"
"31/10/2020";"Granada";"648";"648";"54";"8";"15"
"31/10/2020";"Huelva";"148";"148";"9";"1";"2"
"31/10/2020";"Jaén";"359";"359";"33";"7";"7"
"31/10/2020";"Málaga";"264";"265";"21";"1";"6"
"31/10/2020";"Sevilla";"763";"765";"46";"4";"12"
"30/10/2020";"Andalucía";"4958";"4961";"320";"37";"90"
"30/10/2020";"Almería";"287";"287";"10";"1";"4"
"30/10/2020";"Cádiz";"448";"448";"25";"5";"9"
"30/10/2020";"Córdoba";"455";"456";"40";"2";"7"
"30/10/2020";"Granada";"1090";"1091";"66";"12";"19"
"30/10/2020";"Huelva";"301";"302";"17";"0";"6"
"30/10/2020";"Jaén";"513";"513";"32";"4";"9"
"30/10/2020";"Málaga";"509";"509";"36";"5";"11"
"30/10/2020";"Sevilla";"1355";"1355";"94";"8";"25"
"29/10/2020";"Andalucía";"4941";"4946";"342";"36";"105"
"29/10/2020";"Almería";"216";"216";"12";"2";"1"
"29/10/2020";"Cádiz";"466";"467";"22";"0";"7"
"29/10/2020";"Córdoba";"494";"495";"37";"3";"13"
"29/10/2020";"Granada";"1203";"1203";"77";"3";"25"
"29/10/2020";"Huelva";"252";"254";"6";"1";"0"
"29/10/2020";"Jaén";"500";"500";"53";"4";"19"
"29/10/2020";"Málaga";"508";"508";"47";"11";"12"
"29/10/2020";"Sevilla";"1302";"1303";"88";"12";"28"
"28/10/2020";"Andalucía";"5025";"5033";"321";"30";"82"
"28/10/2020";"Almería";"273";"273";"12";"2";"4"
"28/10/2020";"Cádiz";"365";"365";"12";"2";"3"
"28/10/2020";"Córdoba";"590";"593";"36";"2";"6"
"28/10/2020";"Granada";"1276";"1277";"81";"9";"23"
"28/10/2020";"Huelva";"262";"263";"9";"1";"2"
"28/10/2020";"Jaén";"524";"525";"53";"3";"15"
"28/10/2020";"Málaga";"464";"464";"27";"3";"9"
"28/10/2020";"Sevilla";"1271";"1273";"91";"8";"20"
"27/10/2020";"Andalucía";"4480";"4483";"318";"38";"82"
"27/10/2020";"Almería";"231";"231";"13";"2";"5"
"27/10/2020";"Cádiz";"372";"372";"26";"7";"7"
"27/10/2020";"Córdoba";"487";"487";"26";"2";"11"
"27/10/2020";"Granada";"1068";"1068";"69";"8";"17"
"27/10/2020";"Huelva";"264";"264";"20";"1";"2"
"27/10/2020";"Jaén";"467";"467";"22";"1";"3"
"27/10/2020";"Málaga";"416";"417";"42";"7";"12"
"27/10/2020";"Sevilla";"1175";"1177";"100";"10";"25"
"26/10/2020";"Andalucía";"3556";"3568";"261";"31";"67"
"26/10/2020";"Almería";"150";"150";"6";"2";"1"
"26/10/2020";"Cádiz";"223";"225";"18";"1";"2"
"26/10/2020";"Córdoba";"355";"356";"26";"5";"5"
"26/10/2020";"Granada";"918";"919";"65";"6";"27"
"26/10/2020";"Huelva";"132";"133";"8";"0";"1"
"26/10/2020";"Jaén";"385";"387";"31";"2";"8"
"26/10/2020";"Málaga";"377";"378";"19";"2";"0"
"26/10/2020";"Sevilla";"1016";"1020";"88";"13";"23"
"25/10/2020";"Andalucía";"1669";"1670";"184";"18";"35"
"25/10/2020";"Almería";"121";"121";"8";"2";"1"
"25/10/2020";"Cádiz";"211";"211";"10";"3";"4"
"25/10/2020";"Córdoba";"149";"149";"23";"1";"4"
"25/10/2020";"Granada";"254";"254";"47";"4";"6"
"25/10/2020";"Huelva";"58";"58";"1";"0";"0"
"25/10/2020";"Jaén";"298";"298";"33";"1";"7"
"25/10/2020";"Málaga";"122";"123";"13";"1";"4"
"25/10/2020";"Sevilla";"456";"456";"49";"6";"9"
"24/10/2020";"Andalucía";"3164";"3165";"232";"17";"57"
"24/10/2020";"Almería";"117";"117";"8";"0";"3"
"24/10/2020";"Cádiz";"343";"343";"22";"3";"7"
"24/10/2020";"Córdoba";"367";"367";"38";"2";"4"
"24/10/2020";"Granada";"858";"858";"50";"6";"15"
"24/10/2020";"Huelva";"143";"143";"4";"1";"2"
"24/10/2020";"Jaén";"318";"318";"36";"1";"6"
"24/10/2020";"Málaga";"249";"249";"15";"0";"1"
"24/10/2020";"Sevilla";"769";"770";"59";"4";"19"
"23/10/2020";"Andalucía";"4681";"4687";"257";"24";"84"
"23/10/2020";"Almería";"232";"235";"15";"1";"4"
"23/10/2020";"Cádiz";"289";"290";"13";"0";"5"
"23/10/2020";"Córdoba";"475";"475";"32";"3";"9"
"23/10/2020";"Granada";"1066";"1066";"42";"5";"13"
"23/10/2020";"Huelva";"217";"218";"7";"0";"2"
"23/10/2020";"Jaén";"604";"604";"36";"6";"20"
"23/10/2020";"Málaga";"470";"470";"27";"4";"9"
"23/10/2020";"Sevilla";"1328";"1329";"85";"5";"22"
"22/10/2020";"Andalucía";"4614";"4618";"305";"24";"81"
"22/10/2020";"Almería";"261";"261";"19";"1";"3"
"22/10/2020";"Cádiz";"304";"304";"10";"2";"3"
"22/10/2020";"Córdoba";"500";"500";"43";"1";"17"
"22/10/2020";"Granada";"1177";"1177";"85";"8";"19"
"22/10/2020";"Huelva";"245";"245";"9";"0";"3"
"22/10/2020";"Jaén";"439";"439";"40";"2";"11"
"22/10/2020";"Málaga";"391";"393";"14";"0";"4"
"22/10/2020";"Sevilla";"1297";"1299";"85";"10";"21"
"21/10/2020";"Andalucía";"4540";"4541";"265";"27";"85"
"21/10/2020";"Almería";"215";"215";"3";"0";"0"
"21/10/2020";"Cádiz";"347";"347";"27";"3";"14"
"21/10/2020";"Córdoba";"515";"516";"32";"0";"10"
"21/10/2020";"Granada";"1193";"1193";"52";"7";"17"
"21/10/2020";"Huelva";"185";"185";"11";"0";"5"
"21/10/2020";"Jaén";"473";"473";"41";"4";"11"
"21/10/2020";"Málaga";"416";"416";"23";"2";"5"
"21/10/2020";"Sevilla";"1196";"1196";"76";"11";"23"
"20/10/2020";"Andalucía";"3758";"3758";"235";"15";"55"
"20/10/2020";"Almería";"152";"152";"12";"3";"3"
"20/10/2020";"Cádiz";"239";"239";"19";"2";"7"
"20/10/2020";"Córdoba";"466";"466";"44";"2";"18"
"20/10/2020";"Granada";"1036";"1036";"49";"2";"9"
"20/10/2020";"Huelva";"118";"118";"7";"0";"0"
"20/10/2020";"Jaén";"349";"349";"21";"2";"3"
"20/10/2020";"Málaga";"338";"338";"27";"0";"5"
"20/10/2020";"Sevilla";"1060";"1060";"56";"4";"10"
"19/10/2020";"Andalucía";"2688";"2691";"206";"20";"55"
"19/10/2020";"Almería";"93";"93";"4";"0";"0"
"19/10/2020";"Cádiz";"166";"166";"12";"2";"9"
"19/10/2020";"Córdoba";"302";"303";"36";"3";"9"
"19/10/2020";"Granada";"813";"813";"44";"5";"12"
"19/10/2020";"Huelva";"88";"88";"2";"0";"0"
"19/10/2020";"Jaén";"240";"241";"18";"2";"8"
"19/10/2020";"Málaga";"218";"219";"29";"0";"4"
"19/10/2020";"Sevilla";"768";"768";"61";"8";"13"
"18/10/2020";"Andalucía";"1279";"1280";"137";"12";"45"
"18/10/2020";"Almería";"87";"87";"7";"3";"2"
"18/10/2020";"Cádiz";"113";"113";"13";"0";"4"
"18/10/2020";"Córdoba";"117";"117";"7";"0";"2"
"18/10/2020";"Granada";"188";"188";"29";"1";"16"
"18/10/2020";"Huelva";"81";"81";"6";"0";"1"
"18/10/2020";"Jaén";"152";"153";"17";"1";"7"
"18/10/2020";"Málaga";"134";"134";"17";"0";"5"
"18/10/2020";"Sevilla";"407";"407";"41";"7";"8"
"17/10/2020";"Andalucía";"2526";"2528";"169";"18";"44"
"17/10/2020";"Almería";"191";"191";"11";"1";"1"
"17/10/2020";"Cádiz";"244";"244";"20";"1";"14"
"17/10/2020";"Córdoba";"277";"277";"21";"1";"1"
"17/10/2020";"Granada";"606";"606";"27";"4";"11"
"17/10/2020";"Huelva";"66";"66";"6";"0";"1"
"17/10/2020";"Jaén";"293";"293";"22";"2";"4"
"17/10/2020";"Málaga";"182";"182";"14";"3";"4"
"17/10/2020";"Sevilla";"667";"669";"48";"6";"8"
"16/10/2020";"Andalucía";"3246";"3248";"193";"18";"33"
"16/10/2020";"Almería";"100";"100";"4";"0";"0"
"16/10/2020";"Cádiz";"216";"216";"14";"1";"6"
"16/10/2020";"Córdoba";"320";"320";"24";"4";"1"
"16/10/2020";"Granada";"877";"877";"43";"3";"10"
"16/10/2020";"Huelva";"115";"115";"6";"0";"0"
"16/10/2020";"Jaén";"406";"406";"30";"2";"4"
"16/10/2020";"Málaga";"336";"337";"23";"3";"4"
"16/10/2020";"Sevilla";"876";"877";"49";"5";"8"
"15/10/2020";"Andalucía";"3462";"3467";"194";"14";"56"
"15/10/2020";"Almería";"114";"115";"8";"1";"1"
"15/10/2020";"Cádiz";"240";"240";"28";"0";"9"
"15/10/2020";"Córdoba";"262";"262";"14";"2";"3"
"15/10/2020";"Granada";"940";"940";"27";"3";"17"
"15/10/2020";"Huelva";"111";"112";"6";"0";"1"
"15/10/2020";"Jaén";"385";"385";"21";"2";"6"
"15/10/2020";"Málaga";"299";"299";"14";"0";"2"
"15/10/2020";"Sevilla";"1111";"1114";"76";"6";"17"
"14/10/2020";"Andalucía";"2927";"2945";"192";"17";"45"
"14/10/2020";"Almería";"98";"100";"4";"1";"3"
"14/10/2020";"Cádiz";"213";"222";"25";"0";"7"
"14/10/2020";"Córdoba";"313";"313";"14";"0";"2"
"14/10/2020";"Granada";"720";"720";"29";"2";"3"
"14/10/2020";"Huelva";"68";"68";"2";"0";"0"
"14/10/2020";"Jaén";"373";"374";"30";"6";"5"
"14/10/2020";"Málaga";"332";"332";"27";"4";"8"
"14/10/2020";"Sevilla";"810";"816";"61";"4";"17"
"13/10/2020";"Andalucía";"1797";"1801";"135";"9";"30"
"13/10/2020";"Almería";"42";"43";"8";"0";"4"
"13/10/2020";"Cádiz";"86";"87";"6";"1";"3"
"13/10/2020";"Córdoba";"263";"263";"22";"2";"3"
"13/10/2020";"Granada";"430";"431";"21";"1";"5"
"13/10/2020";"Huelva";"55";"55";"1";"0";"0"
"13/10/2020";"Jaén";"197";"197";"12";"1";"1"
"13/10/2020";"Málaga";"169";"169";"14";"1";"3"
"13/10/2020";"Sevilla";"555";"556";"51";"3";"11"
"12/10/2020";"Andalucía";"1022";"1022";"108";"10";"26"
"12/10/2020";"Almería";"37";"37";"6";"0";"2"
"12/10/2020";"Cádiz";"62";"62";"3";"0";"2"
"12/10/2020";"Córdoba";"132";"132";"9";"0";"3"
"12/10/2020";"Granada";"197";"197";"17";"4";"3"
"12/10/2020";"Huelva";"32";"32";"5";"1";"1"
"12/10/2020";"Jaén";"157";"157";"20";"3";"6"
